Time_s,xAccel_m_s2,yAccel_m_s2,zAccel_m_s2,xRate_rad_s,yRate_rad_s,zRate_rad_s,xMag_uT,yMag_uT,zMag_uT,e0,e1,e2,e3,u_m_s,v_m_s,w_m_s,gx_m_s2,gy_m_s2,gz_m_s2,xI_m,yI_m,zI_m,GPS_lat_deg,GPS_long_deg,Alt_m,delta_t,delta_e,delta_a,delta_r
25.778583527,1.720987678,-0.227860212,11.053514481,4.898985386,0.447023869,0.053010985,-0.680283189,-33.961826324,-40.683307648,-0.060353372,-0.367814869,0.893302917,-0.251156598,20.137172699,-2.446204662,-0.847666681,2.864727974,-3.931887388,-8.507268906,120.899887085,-178.544815063,-98.883789062,43.817287535,-111.786221874,1767.883789062,0.968827903,0.061425060,0.907035172,0.005025126
25.844129562,1.905113578,-0.280667782,15.445233345,4.951500416,0.426797062,-0.069446430,0.345978737,-45.112815857,-27.815727234,-0.013469786,-0.369298249,0.840281785,-0.396691322,20.237880707,-2.998655796,-0.746207714,3.090934992,-6.413297176,-6.734669685,120.050659180,-179.423568726,-98.344245911,43.817279898,-111.786232827,1767.344238281,0.968827903,0.046683047,0.907035172,-0.010050251
25.910186768,2.155624390,-0.324409962,19.903266907,5.017174721,0.384219170,-0.200544134,1.332352996,-51.670951843,-11.719094276,0.034006849,-0.364870727,0.762013018,-0.533899784,20.364105225,-3.497899055,-0.648562074,3.308094978,-8.203673363,-4.218558311,119.180877686,-180.257949829,-97.717536926,43.817272076,-111.786243226,1766.717529297,0.967581034,0.061425060,0.907035172,0.005025126
25.976205826,2.417860508,-0.363757133,23.621332169,5.097724438,0.284223676,-0.309011132,2.300959110,-52.621280670,5.891252995,0.081055380,-0.354644358,0.659935772,-0.657375276,20.515167236,-3.899105310,-0.573791683,3.518906355,-9.062981606,-1.232754588,118.279151917,-181.018417358,-97.017845154,43.817263966,-111.786252704,1766.017822266,0.968827903,0.061425060,0.922110558,-0.010050251
26.041543961,2.718257904,-0.387181282,26.310592651,5.224198818,0.152143955,-0.393474162,3.272795439,-47.635719299,23.002767563,0.126977637,-0.338892877,0.536638260,-0.762264848,20.686410904,-4.173768044,-0.526490390,3.725383520,-8.868961334,1.871647477,117.336036682,-181.684265137,-96.276962280,43.817255485,-111.786261003,1765.276977539,0.968827903,0.046683047,0.907035172,0.005025126
26.107885361,2.952286482,-0.397782803,27.805465698,5.304097652,0.011363730,-0.436235219,4.297037125,-36.784957886,37.913085938,0.171745911,-0.317019641,0.391671240,-0.846519649,20.871828079,-4.309957504,-0.508686662,3.939594984,-7.581425190,4.800165653,116.312370300,-182.271316528,-95.510406494,43.817246279,-111.786268320,1764.510375977,0.976309240,0.061425060,0.907035172,0.005025126
26.173685074,3.330435276,-0.397759914,27.489887238,5.391288757,-0.157353058,-0.430903077,5.364030361,-21.330665588,48.220634460,0.213218540,-0.289755225,0.232424974,-0.903636217,21.056667328,-4.307318687,-0.532376528,4.158403397,-5.353312969,7.077408791,115.226219177,-182.781036377,-94.772254944,43.817236511,-111.786274673,1763.772216797,0.968827903,0.046683047,0.907035172,-0.010050251
26.240980148,3.587226868,-0.378974676,25.720392227,5.474860668,-0.304336488,-0.382314563,6.503550529,-2.532078981,52.538490295,0.251557499,-0.256430864,0.058542579,-0.931415558,21.220811844,-4.185286045,-0.587011456,4.390215397,-2.367327690,8.435745239,114.050102234,-183.258941650,-94.068374634,43.817225934,-111.786280629,1763.068359375,0.968827903,0.061425060,0.907035172,0.005025126
26.305217743,3.777146816,-0.365489006,22.588348389,5.544809818,-0.441498220,-0.280872077,7.617697239,15.959178925,49.962745667,0.283350796,-0.220023066,-0.112198055,-0.926668167,21.346363068,-3.999583721,-0.669249237,4.617703438,0.793632507,8.607378960,112.883392334,-183.708847046,-93.454566956,43.817215441,-111.786286237,1762.454589844,0.968827903,0.061425060,0.922110558,-0.010050251
26.368417740,3.909373045,-0.341933489,18.836067200,5.636617661,-0.540339410,-0.150368765,8.728054047,32.340103149,41.072368622,0.309389919,-0.180490375,-0.279372543,-0.890871584,21.432996750,-3.816479683,-0.763859749,4.843629837,3.758338690,7.645532608,111.714912415,-184.173629761,-92.898239136,43.817204933,-111.786292029,1761.898193359,0.968827903,0.046683047,0.881909549,0.005025126
26.437187195,3.924078941,-0.333547592,14.857198715,5.580399513,-0.573700070,0.011612703,9.851422310,45.390945435,25.526697159,0.330571681,-0.134439871,-0.451289088,-0.817915976,21.487506866,-3.677531719,-0.862903535,5.076902390,6.341588497,5.481726170,110.443710327,-184.722793579,-92.323539734,43.817193500,-111.786298874,1761.323486328,0.976309240,0.061425060,0.683417082,0.005025126
26.509386063,4.083068848,-0.342796326,10.010900497,4.967197895,-0.546923041,0.133561358,10.770024300,51.478652954,6.554002762,0.342634797,-0.087840050,-0.603336751,-0.714751959,21.518041611,-3.607212305,-0.982736886,5.280676842,7.854127884,2.543057919,109.129531860,-185.351745605,-91.722633362,43.817181682,-111.786306713,1760.722656250,0.967581034,0.036855038,0.381909549,-0.010050251
26.570625305,4.113859653,-0.331771851,6.180945396,3.923995972,-0.422647536,0.162085757,11.213299751,51.230613708,-7.660703659,0.345394313,-0.054546811,-0.698297918,-0.624585807,21.530502319,-3.563735485,-1.077526450,5.393960953,8.179288864,0.210787833,108.038764954,-185.917068481,-91.193374634,43.817171872,-111.786313758,1760.193359375,0.968827903,0.049140047,0.376884431,0.005025126
26.636577606,4.152908325,-0.332451344,4.256530762,3.265999079,-0.261887699,0.208608836,11.514734268,47.880264282,-19.593156815,0.345263362,-0.025185235,-0.770089149,-0.535837412,21.547668457,-3.529932022,-1.125410795,5.475104332,7.921731472,-1.819182396,106.888549805,-186.543609619,-90.591613770,43.817161528,-111.786321568,1759.591552734,0.968827903,0.056511056,0.366834164,-0.010050251
26.702007294,4.189387321,-0.320201397,4.482542992,2.890737295,-0.097339123,0.237351894,11.899757385,42.858390808,-28.819343567,0.345442623,0.000504277,-0.821468055,-0.453717381,21.570495605,-3.543368101,-1.120468020,5.556466579,7.316171646,-3.411645889,105.771041870,-187.174316406,-89.957862854,43.817151478,-111.786329428,1758.957885742,0.968827903,0.049140047,0.582914591,0.005025126
26.770616531,4.149566650,-0.334383488,7.762254238,3.302561522,0.074514501,0.308339775,12.639222145,35.528972626,-37.241680145,0.347512335,0.029291255,-0.865277767,-0.360099494,21.597194672,-3.686881781,-1.041218758,5.685143471,6.320046425,-4.876080036,104.626647949,-187.844024658,-89.250099182,43.817141186,-111.786337775,1758.250122070,0.976309240,0.066339068,0.791457295,-0.010050251
26.834457397,4.278439522,-0.373833179,12.704805374,4.081764698,0.184713319,0.357296795,13.656596184,25.459062576,-44.433475494,0.349125564,0.062498879,-0.900744736,-0.250727415,21.623306274,-3.996705532,-0.925769448,5.854803562,4.870593548,-6.167544842,103.595550537,-188.479049683,-88.542915344,43.817131913,-111.786345690,1757.542968750,0.968827903,0.066339068,0.907035172,-0.010050251
26.900451660,4.346213818,-0.429641485,18.791841507,4.872672558,0.262617469,0.361496627,14.819715500,10.958382607,-49.691947937,0.345739573,0.104669660,-0.926045597,-0.109306522,21.641067505,-4.477736950,-0.787667334,6.049279690,2.716910124,-7.215581894,102.578445435,-189.148422241,-87.745697021,43.817122766,-111.786354033,1756.745727539,0.968827903,0.095823094,0.907035172,0.005025126
26.968803406,4.467110634,-0.503277540,24.123392105,5.343222141,0.264488816,0.303564966,15.791784286,-7.087230682,-50.093818665,0.331852019,0.153760850,-0.928848326,0.058928922,21.662456512,-5.086448193,-0.673656762,6.217587471,-0.040410973,-7.574958801,101.594497681,-189.841995239,-86.824645996,43.817113918,-111.786362677,1755.824707031,0.967581034,0.093366094,0.907035172,-0.010050251
27.033927917,4.602506638,-0.566722155,28.963701248,5.618260860,0.237368897,0.196980864,16.329521179,-24.386667252,-44.132053375,0.306455404,0.202250332,-0.901977420,0.227193221,21.697057724,-5.706747055,-0.576593161,6.317693233,-2.776918650,-6.958124161,100.731140137,-190.472305298,-85.837844849,43.817106153,-111.786370533,1754.837890625,0.968827903,0.068796068,0.907035172,0.005025126
27.097511292,4.723772526,-0.636151314,34.263687134,5.811393261,0.205051869,0.080243394,16.611131668,-38.590225220,-32.308887482,0.270352781,0.248714805,-0.844654262,0.389370620,21.757005692,-6.288260937,-0.473941475,6.373412132,-5.107738972,-5.415774822,99.953475952,-191.017639160,-84.765136719,43.817099160,-111.786377329,1753.765136719,0.976309240,0.076167077,0.907035172,-0.010050251
27.164638519,5.086355686,-0.696453571,39.281467438,5.976690292,0.111035153,-0.056144435,16.855173111,-48.035545349,-14.747527122,0.220776886,0.294614613,-0.750158072,0.549292922,21.861728668,-6.817155361,-0.384150565,6.417485714,-6.789669514,-2.959101677,99.182556152,-191.468231201,-83.525276184,43.817092226,-111.786382946,1752.525268555,0.967581034,0.051597051,0.907035172,-0.010050251
27.229068756,5.393740177,-0.728405952,43.366012573,6.118457794,0.008210612,-0.169534072,17.256290436,-49.895408630,4.654967785,0.163265452,0.333438843,-0.628005803,0.683938324,21.995046616,-7.199388504,-0.317447513,6.479213715,-7.351604939,-0.117128268,98.456520081,-191.739501953,-82.261405945,43.817085697,-111.786386326,1751.261352539,0.967581034,0.066339068,0.907035172,0.005025126
27.295303345,5.701648712,-0.765486240,45.681800842,6.256457806,-0.160325482,-0.238273665,17.997560501,-43.681350708,24.021398544,0.095336378,0.365695834,-0.473698705,0.795479178,22.161235809,-7.443135738,-0.289376110,6.585706234,-6.712951660,2.757674694,97.677337646,-191.836029053,-80.936637878,43.817078690,-111.786387530,1749.936645508,0.968827903,0.049140047,0.907035172,-0.010050251
27.363910675,6.025470257,-0.770906448,46.230812073,6.387440205,-0.332767189,-0.262995809,19.208890915,-29.279561996,39.783477783,0.017574681,0.388464898,-0.288902640,0.874826491,22.344760895,-7.541142464,-0.297991246,6.757946491,-4.848155022,5.183198929,96.784255981,-191.762039185,-79.598640442,43.817070658,-111.786386607,1748.598632812,0.968827903,0.049140047,0.907035172,0.007537689
27.425880432,6.271396160,-0.773301601,44.986507416,6.490604401,-0.492954075,-0.216944844,20.665767670,-11.314181328,47.475425720,-0.056754373,0.397599876,-0.106927969,0.909538209,22.495256424,-7.522961140,-0.338711381,6.966620922,-2.377048016,6.469609737,95.871070862,-191.594390869,-78.464797974,43.817062446,-111.786384518,1747.464843750,0.968827903,0.061425060,0.851758778,-0.010050251
27.494892120,6.467334270,-0.771671593,40.597328186,6.386394024,-0.661876500,-0.132407382,22.610687256,10.259840965,46.824062347,-0.139177904,0.394175410,0.099662922,0.902952135,22.622768402,-7.447926521,-0.443403691,7.245272160,0.661711037,6.565681934,94.726211548,-191.376510620,-77.310684204,43.817052150,-111.786381802,1746.310668945,0.968827903,0.046683047,0.587939680,-0.010050251
27.563220978,6.620892525,-0.768872499,31.575244904,5.452239990,-0.719157159,-0.071558744,24.521486282,27.682752609,37.965278625,-0.208955333,0.379567474,0.282304078,0.855903447,22.708187103,-7.331341267,-0.644347012,7.521119118,3.160149813,5.430123806,93.484580994,-191.208435059,-76.269378662,43.817040983,-111.786379708,1745.269409180,0.967581034,0.066339068,0.175879404,0.005025126
27.623966217,6.726910591,-0.759885311,18.711441040,3.737293243,-0.689238071,-0.076836661,25.789152145,36.896362305,27.974607468,-0.250359178,0.365194649,0.401843280,0.801545560,22.765895844,-7.161859989,-0.926772833,7.707651615,4.511233807,4.034954071,92.330207825,-191.132217407,-75.394508362,43.817030602,-111.786378758,1744.394531250,0.967581034,0.024570024,-0.103015073,-0.007537689
27.694152832,6.851093292,-0.709367752,4.950053215,1.655806422,-0.475710809,-0.125309259,26.460584641,41.416240692,19.837667465,-0.270567209,0.356051952,0.478679806,0.755570054,22.842128754,-6.793471813,-1.232779860,7.810905457,5.197200775,2.831761360,90.982460022,-191.112762451,-74.398612976,43.817018481,-111.786378515,1743.398559570,0.968827903,0.056511056,-0.105527639,0.005025126
27.759067535,6.926263809,-0.655170918,0.111207247,0.645436943,-0.295558482,-0.101813525,26.586803436,42.895496368,16.190073013,-0.274073362,0.353836924,0.509813130,0.734693050,22.920900345,-6.321781635,-1.340540171,7.833785057,5.438655376,2.256737947,89.747459412,-191.119247437,-73.466018677,43.817007375,-111.786378596,1742.466064453,0.967581034,0.063882060,-0.090452261,-0.010050251
27.820384979,6.931349754,-0.599093914,-0.664862394,0.151132941,-0.142702848,-0.060739588,26.573760986,43.383991241,14.854792595,-0.272798866,0.354287297,0.520848036,0.727171659,22.989091873,-5.861000061,-1.354790211,7.834436417,5.528555393,2.024032354,88.598152161,-191.127441406,-72.567886353,43.816997039,-111.786378698,1741.567871094,0.968827903,0.049140047,-0.108040199,0.005025126
27.889667511,6.866532326,-0.544028759,0.861603022,-0.219601095,0.029165965,0.003442805,26.538928986,43.378543854,14.932765007,-0.270375371,0.355634689,0.520241499,0.727853000,23.058286667,-5.384558678,-1.316176534,7.830430508,5.537418842,2.015283585,87.320945740,-191.134552002,-71.531845093,43.816985552,-111.786378787,1740.531860352,0.976309240,0.063882060,-0.090452261,0.005025126
27.954517365,6.945621490,-0.511421680,2.964254379,-0.347208321,0.136938527,0.071580835,26.559658051,43.022689819,15.894421577,-0.269354671,0.356781751,0.512169063,0.733374178,23.115083694,-5.024779797,-1.265810132,7.832289696,5.479218960,2.161803007,86.144546509,-191.144348145,-70.542762756,43.816974973,-111.786378909,1739.542724609,0.968827903,0.049140047,-0.105527639,-0.010050251
28.017616272,6.952833652,-0.478948116,5.106033325,-0.466362298,0.238692045,0.119251750,26.617156982,42.428642273,17.330240250,-0.269956559,0.357391268,0.499842972,0.741317689,23.156606674,-4.756736755,-1.215395570,7.837539196,5.372803688,2.397078514,85.015464783,-191.164459229,-69.564445496,43.816964819,-111.786379159,1738.564453125,0.968827903,0.063882060,-0.090452261,0.005025126
28.090766907,6.962797642,-0.461898327,7.140749931,-0.487863421,0.302865237,0.184581950,26.720867157,41.488105774,19.332153320,-0.272801876,0.357421696,0.482062131,0.751960754,23.193038940,-4.552119732,-1.168307781,7.845300198,5.195487499,2.738281250,83.722640991,-191.210342407,-68.413993835,43.816953192,-111.786379731,1737.413940430,0.968827903,0.063882060,-0.090452261,-0.010050251
28.154544830,6.983203888,-0.451552391,8.385984421,-0.500274241,0.340408981,0.220317185,26.834865570,40.502258301,21.176815033,-0.276952773,0.357028037,0.464985520,0.761325598,23.214651108,-4.460643291,-1.139982820,7.851606369,5.002013683,3.061396122,82.606849670,-191.277084351,-67.399841309,43.816943158,-111.786380563,1736.399902344,0.967581034,0.044226043,-0.105527639,0.005025126
28.221195221,6.921559811,-0.446715832,9.736599922,-0.555767775,0.394267112,0.255625516,26.922491074,39.287185669,23.252885818,-0.282330692,0.356167585,0.445124209,0.771555901,23.229352951,-4.432804108,-1.109566689,7.849410057,4.763141632,3.426258326,81.449920654,-191.377899170,-66.332061768,43.816932753,-111.786381820,1735.332031250,0.975062370,0.049140047,-0.082914576,0.005025126
28.284969330,6.989207268,-0.456573963,11.003723145,-0.514454842,0.423256040,0.287213087,26.959970474,37.994506836,25.270086288,-0.288733274,0.354649484,0.425116897,0.781109750,23.239124298,-4.473457813,-1.081694007,7.835594177,4.503975391,3.789150715,80.349433899,-191.507507324,-65.305862427,43.816922856,-111.786383435,1734.305908203,0.968827903,0.014742015,-0.077889450,-0.010050251
28.350959778,6.992617130,-0.461622715,12.863691330,-0.475896120,0.491354674,0.299297214,26.886138916,36.615802765,27.302362442,-0.296893120,0.351523906,0.404453099,0.790381670,23.238580704,-4.569323063,-1.040504336,7.799748898,4.223154545,4.167597294,79.215072632,-191.679092407,-64.243209839,43.816912655,-111.786385574,1733.243164062,0.968827903,0.022113021,-0.042713568,0.005025126
28.418663025,6.984506607,-0.485595226,14.843809128,-0.339229017,0.530925095,0.320010543,26.662767410,35.289077759,29.202362061,-0.307412922,0.345964164,0.384814680,0.798576117,23.229017258,-4.721868992,-0.997268736,7.734500885,3.941470623,4.547777653,78.052986145,-191.899459839,-63.157493591,43.816902204,-111.786388320,1732.157470703,0.968827903,0.000000000,-0.060301509,-0.010050251
28.483810425,6.966651917,-0.502030849,16.515933990,-0.326785862,0.588942051,0.310945421,26.277359009,34.094074249,30.920785904,-0.318838120,0.338551223,0.366894513,0.805675983,23.212551117,-4.896525860,-0.960754633,7.640059948,3.680559158,4.911514759,76.933555603,-192.158508301,-62.122890472,43.816892136,-111.786391549,1731.122924805,0.968827903,-0.058968060,-0.077889450,0.005025126
28.549034119,6.869419575,-0.523557663,19.204849243,-0.375830323,0.717503190,0.303221047,25.584388733,32.837192535,32.804851532,-0.330732733,0.328561336,0.347238779,0.813688278,23.193294525,-5.073493481,-0.901542425,7.492497921,3.410439730,5.317085743,75.809463501,-192.467956543,-61.102962494,43.816882027,-111.786395406,1730.102905273,0.976309240,-0.108108111,-0.065326631,-0.010050251
28.619575500,6.908481121,-0.545103073,23.619745255,-0.362473607,0.901984513,0.285063356,24.301786423,31.436773300,35.073516846,-0.344690621,0.312921196,0.323569983,0.823754251,23.172475815,-5.263471603,-0.804265916,7.241839886,3.113528728,5.822518826,74.586395264,-192.865646362,-60.027549744,43.816871028,-111.786400362,1729.027587891,0.968827903,-0.167076170,-0.067839198,-0.010050251
28.682136536,6.863846779,-0.556602716,28.544872284,-0.364225268,1.110654116,0.265482575,22.543863297,30.209077835,37.258377075,-0.358232975,0.293396890,0.300400287,0.833874822,23.141351700,-5.422864437,-0.696618259,6.908364296,2.852241039,6.338709831,73.491271973,-193.282165527,-59.111186981,43.816861179,-111.786405553,1728.111206055,0.968827903,-0.176904172,-0.045226131,0.005025126
28.747817993,6.802289963,-0.579538345,33.995880127,-0.291146100,1.299007773,0.257639557,19.998897552,29.026634216,39.579017639,-0.373903453,0.266401678,0.274531990,0.844901502,23.089086533,-5.590564728,-0.576947331,6.429035187,2.596366405,6.925777435,72.327316284,-193.793334961,-58.205017090,43.816850712,-111.786411925,1727.205078125,0.967581034,-0.171990171,-0.057788946,-0.010050251
